UID,arrivalTime,count,genericType,specificType,source,community,uptime,NIKSUN-TRAPv2-OBJECTS-MIB::deviceType,NIKSUN-TRAPv2-OBJECTS-MIB::deviceVersion,NIKSUN-TRAPv2-OBJECTS-MIB::deviceHostname,NIKSUN-TRAPv2-OBJECTS-MIB::deviceIp,NIKSUN-TRAPv2-OBJECTS-MIB::recorder,NIKSUN-TRAPv2-OBJECTS-MIB::interface,NIKSUN-TRAPv2-OBJECTS-MIB::alarmModuleName,NIKSUN-TRAPv2-OBJECTS-MIB::alarmTypeIdentifier,NIKSUN-TRAPv2-OBJECTS-MIB::alarmCategory,NIKSUN-TRAPv2-OBJECTS-MIB::eventDescription,NIKSUN-TRAPv2-OBJECTS-MIB::eventTimeStamp,NIKSUN-TRAPv2-OBJECTS-MIB::eventSrcIP,NIKSUN-TRAPv2-OBJECTS-MIB::eventDstIP,NIKSUN-TRAPv2-OBJECTS-MIB::eventLayer,NIKSUN-TRAPv2-OBJECTS-MIB::eventSeverity,NIKSUN-TRAPv2-OBJECTS-MIB::eventFilter,NIKSUN-TRAPv2-OBJECTS-MIB::eventURL,NIKSUN-TRAPv2-OBJECTS-MIB::custom1Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom1,NIKSUN-TRAPv2-OBJECTS-MIB::custom2Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom2,NIKSUN-TRAPv2-OBJECTS-MIB::custom3Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom3
d66d7ae5d88928bd87f742069e2937379c3194a836d47464c950ebd948d19372,14-08-2013 07:11:26,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:25.14,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 13288912,1376478842.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478842.000000&startTime=1376478841.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,13288912.000000,Interval,1.000000
c603b1ee934054a0b29272f0d70fb3c60e4672f90d0f2090fe37b07cf00de1b3,14-08-2013 07:11:39,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:37.96,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[8 repeats] Number of Packets(link) transmitted: 293,1376478856.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478856.000000&startTime=1376478855.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,293.000000,Interval,1.000000
193abcd1e13edc32230b53dfa66b0bbadaef511e5ba26d4f2de8ec4343de2d37,14-08-2013 07:11:39,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:37.98,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[8 repeats] Bit Rate(ip): 1071776,1376478856.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478856.000000&startTime=1376478855.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,1071776.000000,Interval,1.000000
c4c1723fcb17b7166810a501625e7fafd4682a36f83faef71b1e0cd11857f831,14-08-2013 07:11:39,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:38.00,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[8 repeats] Bit Rate(ip): 1071776,1376478856.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478856.000000&startTime=1376478855.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,1071776.000000,Interval,1.000000
612026327b08d024beab5a3664bfabfaa0b4b3ac5f704f278ad63cbda488010f,14-08-2013 07:11:50,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:49.79,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 708,1376478867.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478867.000000&startTime=1376478866.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,708.000000,Interval,1.000000
37a0ef903cea4edc0ed4af52459a04114b33ee6f6c00f1c0f65fd70336791f65,14-08-2013 07:11:50,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:49.81,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 4321552,1376478867.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478867.000000&startTime=1376478866.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,4321552.000000,Interval,1.000000
905e6b6087b1b559730b40a9278bd0a1682304a566309266553d5092903e3e27,14-08-2013 07:11:50,1,0,20,10.25.8.126,NetVCRAdmin, 13:37:49.83,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 4321552,1376478867.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478867.000000&startTime=1376478866.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,4321552.000000,Interval,1.000000
4a1272eb93ed746666dd5453a8965b08f6f6609cc1bfd022ba18160e94dd9acd,14-08-2013 07:12:01,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:00.42,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 84006,1376478877.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478877.000000&startTime=1376478876.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,84006.000000,Interval,1.000000
ab1d8d1666b9da30e119686a980c9d1553dfeeec12d33603f5a9ecbabae46811,14-08-2013 07:12:01,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:00.44,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 117585296,1376478877.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478877.000000&startTime=1376478876.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,117585296.000000,Interval,1.000000
37dbfdd429de3bee8584c74e003ca142e04e73100c9b6c02a5cdde45d2ba146b,14-08-2013 07:12:01,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:00.47,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 117585296,1376478877.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478877.000000&startTime=1376478876.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,117585296.000000,Interval,1.000000
d1be709c4987b3c64315478f581d2044960cd854cb696ddbe46d52475bae6acd,14-08-2013 07:12:11,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:10.72,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[12 repeats] Number of Packets(link) transmitted: 2240,1376478889.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478889.000000&startTime=1376478888.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,2240.000000,Interval,1.000000
ff743b7b387c89e41231246c096df375ca3d9c77b6412736943e879da7d63ff7,14-08-2013 07:12:11,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:10.74,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 9441848,1376478889.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478889.000000&startTime=1376478888.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,9441848.000000,Interval,1.000000
a3c65c44d8ffd8706eb501774c7e552dba7b4ab768db3e45d3af466c2f9bf8ad,14-08-2013 07:12:11,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:10.76,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 9441848,1376478889.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478889.000000&startTime=1376478888.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,9441848.000000,Interval,1.000000
2b4d1fb5c963ac1488e9fe8bad7bb5f3f89f29a90d7763e3bdbcd96be2905635,14-08-2013 07:12:22,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:21.76,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 15,1376478899.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478899.000000&startTime=1376478898.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,15.000000,Interval,1.000000
902d61b65aeae363a691792e3f4c6bef46f93bd3d6941a0a4f1f3e1e116d2ca9,14-08-2013 07:12:22,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:21.78,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 3488,1376478899.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478899.000000&startTime=1376478898.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3488.000000,Interval,1.000000
0d523d69060561fa69760968e65f355858896db5a0d2ac99c6431efcbc50cb92,14-08-2013 07:12:22,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:21.80,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 3488,1376478899.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478899.000000&startTime=1376478898.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3488.000000,Interval,1.000000
c17d493ebb839992ea86412e919cf1e906fc45b260e507c608468e5877a3f199,14-08-2013 07:12:34,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:33.64,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[3 repeats] Number of Packets(link) transmitted: 3,1376478906.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478906.000000&startTime=1376478905.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,3.000000,Interval,1.000000
20dad8e3b8d4055642037e4df7b6c099457a81c561b3e6086cb7bcc955daf150,14-08-2013 07:12:46,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:45.48,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[8 repeats] Number of Packets(link) transmitted: 542,1376478922.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478922.000000&startTime=1376478921.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,542.000000,Interval,1.000000
3894b5a4ac0290e425095bfdc8d71d70e86d2b36f646f34d51d438d9ef641365,14-08-2013 07:12:46,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:45.50,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[6 repeats] Bit Rate(ip): 976912,1376478922.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478922.000000&startTime=1376478921.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,976912.000000,Interval,1.000000
24472e013dcb2b3a939e442eb37aff9aa8c068f2f307cc415b90324b4696dc56,14-08-2013 07:12:46,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:45.52,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[6 repeats] Bit Rate(ip): 976912,1376478922.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478922.000000&startTime=1376478921.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,976912.000000,Interval,1.000000
9c30719738ef2fbfa6b6fb04794eceb37244028a4572e3c6a187a5c95cfe5834,14-08-2013 07:12:57,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:56.26,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[12 repeats] Number of Packets(link) transmitted: 1445,1376478934.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478934.000000&startTime=1376478933.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1445.000000,Interval,1.000000
871a4c226e861172d67c6d0e1a103b591b59b5f4b93bf130d2874fec874fb63d,14-08-2013 07:12:57,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:56.28,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[12 repeats] Bit Rate(ip): 3806840,1376478934.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478934.000000&startTime=1376478933.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3806840.000000,Interval,1.000000
e1f7676e94c3df69292d1f983b7f1471d3c30b111ce091252530e7d1dd2074ae,14-08-2013 07:12:57,1,0,20,10.25.8.126,NetVCRAdmin, 13:38:56.30,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[12 repeats] Bit Rate(ip): 3806840,1376478934.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478934.000000&startTime=1376478933.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3806840.000000,Interval,1.000000
9364c627d00d1ef060e4f31ec83977789f9dc311711a5f16f58e5649ffd19468,14-08-2013 07:13:08,1,0,20,10.25.8.126,NetVCRAdmin, 13:39:07.05,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 1131,1376478944.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478944.000000&startTime=1376478943.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1131.000000,Interval,1.000000
c7250e278c401b93adf87a01debad2adfa20489e393af94b4d67cba57d316f9d,14-08-2013 07:13:08,1,0,20,10.25.8.126,NetVCRAdmin, 13:39:07.07,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 3561352,1376478944.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478944.000000&startTime=1376478943.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3561352.000000,Interval,1.000000
00306f8f2206a8d45c3db2d818dba104a2fb7d9f121fd7b0bf471073a815d428,14-08-2013 07:13:08,1,0,20,10.25.8.126,NetVCRAdmin, 13:39:07.09,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 3561352,1376478944.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478944.000000&startTime=1376478943.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3561352.000000,Interval,1.000000
5b08db3e904707d42696813a3eb8c085fd16f2c2ec35a24f067075db0d35427c,14-08-2013 07:13:18,1,0,20,10.25.8.126,NetVCRAdmin, 13:39:17.31,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 1133,1376478955.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478955.000000&startTime=1376478954.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1133.000000,Interval,1.000000
caaccd27c237a5ddf2e8e7f4ca73f98faca262b378fa461bb4c96b230db95d60,14-08-2013 07:13:18,1,0,20,10.25.8.126,NetVCRAdmin, 13:39:17.33,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 3564032,1376478955.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478955.000000&startTime=1376478954.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3564032.000000,Interval,1.000000
70cf9d8c1b65003e2fee181332757bcdf8b00d7ef1e48d05bd353d2da0a5f909,14-08-2013 07:13:18,1,0,20,10.25.8.126,NetVCRAdmin, 13:39:17.35,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 3564032,1376478955.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376478955.000000&startTime=1376478954.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3564032.000000,Interval,1.000000
