step,id,status,duration,lastDuration,responseCode,responseText,downloadSize,exTime,description,type,error,
<!>samplingStatus,OK
<!>baseURL,http://www.webmon-testing.itrs.co.uk/
<!>totalSteps,7
<!>stepsPassed,7
<!>stepsInErr,0
<!>duration,10.177s
<!>startExTime,Thu Oct 18 05:46:32.352 2012
<!>endExTime,Thu Oct 18 05:46:43.863 2012
<!>serverType,Apache/2.2.19 (Unix) mod_ssl/2.2.19 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4
<!>protocol,http
<!>port,80
step4#075,rss_white.png,OK,0.077 s,0.096 s,200,OK,2.93 kb,Thu Oct 18 05:46:36.883 2012,http://www.webmon-testing.itrs.co.uk/furniture/rss_white.png,ELEMENT,,
step4#076,social_facebook_white.png,OK,0.078 s,0.099 s,200,OK,0.17 kb,Thu Oct 18 05:46:36.883 2012,http://www.webmon-testing.itrs.co.uk/furniture/social_facebook_white.png,ELEMENT,,
step4#077,social_twitter_white.png,OK,0.078 s,0.107 s,200,OK,0.27 kb,Thu Oct 18 05:46:36.884 2012,http://www.webmon-testing.itrs.co.uk/furniture/social_twitter_white.png,ELEMENT,,
step4#078,social_youtube_white.png,OK,0.077 s,0.106 s,200,OK,0.38 kb,Thu Oct 18 05:46:36.884 2012,http://www.webmon-testing.itrs.co.uk/furniture/social_youtube_white.png,ELEMENT,,
step4#079,social_linkedin_white.png,OK,0.109 s,0.128 s,200,OK,0.24 kb,Thu Oct 18 05:46:36.884 2012,http://www.webmon-testing.itrs.co.uk/furniture/social_linkedin_white.png,ELEMENT,,
step4#080,__utm.gif?utmwv=5.3.6&utms=2&utmn=1424996293&utmhn=www.webmon-testing.itrs.co.uk&utmcs=UTF-8&utmsr=1024x768&utmvp=400x300&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=ITRS%20Group%20-%20Products&utmhid=154340239&utmr=0&utmp=%2Fproducts&utmac=UA-24652982-2&utmcc=__utma%3D80120209.928322915.1350553594.1350553594.1350553594.1%3B%2B__utmz%3D80120209.1350553594.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=q~,OK,0.063 s,N/A,200,OK,0.03 kb,Thu Oct 18 05:46:36.927 2012,http://www.google-analytics.com/__utm.gif?utmwv=5.3.6&utms=2&utmn=1424996293&utmhn=www.webmon-testing.itrs.co.uk&utmcs=UTF-8&utmsr=1024x768&utmvp=400x300&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=ITRS%20Group%20-%20Products&utmhid=154340239&utmr=0&utmp=%2Fproducts&utmac=UA-24652982-2&utmcc=__utma%3D80120209.928322915.1350553594.1350553594.1350553594.1%3B%2B__utmz%3D80120209.1350553594.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=q~,ELEMENT,,
step4#081,print.css,OK,0.036 s,0.049 s,200,OK,2.94 kb,Thu Oct 18 05:46:36.993 2012,http://www.webmon-testing.itrs.co.uk/css/print.css,ELEMENT,,
step4#082,sh102.html#iit=1350553597041&tmr=load%3D1350553596827%26core%3D1350553596892%26main%3D1350553597037%26ifr%3D1350553597041&cb=0&cdn=1&chr=UTF-8&kw=performance%20monitoring%20software%2Cperformance%20monitoring&ab=-&dh=www.webmon-testing.itrs.co.uk&dr=http%3A%2F%2Fwww.webmon-testing.itrs.co.uk%2F&du=http%3A%2F%2Fwww.webmon-testing.itrs.co.uk%2Fproducts&dt=ITRS%20Group%20-%20Products&dbg=0&md=0&cap=tc%3D0%26ab%3D0&inst=1&irt=1&jsl=33&lng=en-US&ogt=&pc=men&pub=ra-4e23fc693ffa28f1&ssl=0&sid=507fcffc5f5fef70&srpl=0.00001&srd=0&srf=0.02&srp=0.2&srl=1&srx=1&ver=250&xck=0&xtr=0&og=&rev=117490&ct=1&xld=1&xd=1,OK,0.046 s,N/A,200,OK,44.05 kb,Thu Oct 18 05:46:37.181 2012,http://ct1.addthis.com/static/r07/sh102.html#iit=1350553597041&tmr=load%3D1350553596827%26core%3D1350553596892%26main%3D1350553597037%26ifr%3D1350553597041&cb=0&cdn=1&chr=UTF-8&kw=performance%20monitoring%20software%2Cperformance%20monitoring&ab=-&dh=www.webmon-testing.itrs.co.uk&dr=http%3A%2F%2Fwww.webmon-testing.itrs.co.uk%2F&du=http%3A%2F%2Fwww.webmon-testing.itrs.co.uk%2Fproducts&dt=ITRS%20Group%20-%20Products&dbg=0&md=0&cap=tc%3D0%26ab%3D0&inst=1&irt=1&jsl=33&lng=en-US&ogt=&pc=men&pub=ra-4e23fc693ffa28f1&ssl=0&sid=507fcffc5f5fef70&srpl=0.00001&srd=0&srf=0.02&srp=0.2&srl=1&srx=1&ver=250&xck=0&xtr=0&og=&rev=117490&ct=1&xld=1&xd=1,ELEMENT,,
step4#083,250lo.gif?1wi45yk&uid=507fcff9648c57a8&pub=ra-4e23fc693ffa28f1&rev=117490&jsl=33&si=507fcffc5f5fef70&ln=en&pc=men&dp=www.webmon-testing.itrs.co.uk&of=0&uf=0&irt=1&md=0&ct=1&tct=0&abt=0&lt=193&cdn=1&tl=c%3D65%2Cm%3D210%2Ci%3D214%2Cxm%3D405%2Cxp%3D407&pi=1&fp=products,OK,0.023 s,N/A,200,OK,0.04 kb,Thu Oct 18 05:46:37.239 2012,http://m.addthisedge.com/live/t00/250lo.gif?1wi45yk&uid=507fcff9648c57a8&pub=ra-4e23fc693ffa28f1&rev=117490&jsl=33&si=507fcffc5f5fef70&ln=en&pc=men&dp=www.webmon-testing.itrs.co.uk&of=0&uf=0&irt=1&md=0&ct=1&tct=0&abt=0&lt=193&cdn=1&tl=c%3D65%2Cm%3D210%2Ci%3D214%2Cxm%3D405%2Cxp%3D407&pi=1&fp=products,ELEMENT,,
step4#084,product-catalogue,OK,1.723 s,5.758 s,200,OK,29.54 kb,Thu Oct 18 05:46:37.660 2012,http://www.webmon-testing.itrs.co.uk/products/product-catalogue,ELEMENT,,
